CustomerKey,GeographyKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Customer_Phone,DateFirstPurchase,CommuteDistance 
21652,68,Julia,Bell,9/29/1974,M,F,julia51@adventure-works.com,70000,4,2,Bachelors,Professional,1,2,7516 Laguna Street,,362-555-0196,10/29/2012,2-5 Miles
17481,51,Emma,Watson,5/6/1983,S,F,emma45@adventure-works.com,40000,0,0,Partial High School,Clerical,1,2,8158 Ahwanee Lane,,845-555-0147,4/11/2013,5-10 Miles
16837,51,Elizabeth,Jackson,4/22/1971,M,F,elizabeth15@adventure-works.com,90000,4,4,Partial College,Professional,1,3,3494 Jamie Way,,363-555-0162,8/4/2013,2-5 Miles
18686,60,Logan,Coleman,10/9/1982,S,M,logan8@adventure-works.com,60000,1,0,Graduate Degree,Skilled Manual,1,0,6607 Panoramic Avenue,,107-555-0161,3/28/2013,1-2 Miles
19001,70,Fernando,Brown,8/23/1953,M,M,fernando4@adventure-works.com,40000,2,1,High School,Professional,0,2,1873 Mt. Whitney Dr,,963-555-0129,3/14/2013,2-5 Miles
18875,71,Devin,Watson,11/23/1944,M,M,devin62@adventure-works.com,60000,3,0,Graduate Degree,Management,1,2,5728 Thames Dr,,739-555-0110,9/3/2013,1-2 Miles
13391,43,Brenda,Malhotra,8/26/1956,M,F,brenda8@adventure-works.com,40000,2,1,Partial High School,Skilled Manual,1,3,5190 Jacqueline Way,,113-555-0198,10/2/2013,10+ Miles
16009,68,Matthew,Martinez,3/14/1945,S,M,matthew22@adventure-works.com,170000,1,2,Graduate Degree,Management,0,4,6954 Garcia Ranch Road,,657-555-0138,8/1/2013,0-1 Miles
20492,54,Madison,Martin,8/12/1948,M,F,madison15@adventure-works.com,70000,5,0,Bachelors,Management,1,2,4472 Galveston Ct.,,590-555-0124,1/31/2013,1-2 Miles
11526,70,Katherine,Diaz,1/30/1973,M,F,katherine48@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,8160 Star Tree Court,,147-555-0124,2/3/2013,1-2 Miles
18535,49,Donald,Kapoor,4/5/1949,S,M,donald3@adventure-works.com,60000,4,0,Graduate Degree,Management,1,2,1830 Tabora Drive,,274-555-0190,1/2/2014,10+ Miles
18986,68,Robert,Roberts,1/9/1951,S,M,robert47@adventure-works.com,70000,4,0,Bachelors,Management,1,2,9165 San Vincente Dr.,,646-555-0161,2/10/2013,10+ Miles
11523,54,Lucas,Taylor,2/7/1962,M,M,lucas22@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,2328 California Street,,149-555-0146,2/15/2013,0-1 Miles
16836,49,David,Thomas,5/22/1971,M,M,david69@adventure-works.com,90000,4,4,Partial College,Professional,1,3,6219 Marcia Drive,,278-555-0197,8/16/2013,2-5 Miles
21656,69,Hannah,Hayes,12/21/1968,M,F,hannah44@adventure-works.com,70000,4,2,Bachelors,Professional,1,3,296 Bel Air Dr.,,115-555-0130,8/16/2013,0-1 Miles
23048,59,Isabella,Hughes,4/25/1942,M,F,isabella21@adventure-works.com,40000,3,0,Partial College,Professional,1,2,932 Acardia Pl.,,113-555-0199,5/1/2013,5-10 Miles
22366,66,Logan,Henderson,1/13/1964,M,M,logan7@adventure-works.com,80000,4,0,Graduate Degree,Skilled Manual,0,0,1695 Valley High Dr,,154-555-0134,8/6/2013,0-1 Miles
15847,70,Edward,White,5/10/1979,M,M,edward35@adventure-works.com,90000,4,4,Bachelors,Management,1,0,7393 N Ranchford Court,,521-555-0160,5/14/2013,1-2 Miles
17613,51,Dakota,Bryant,3/31/1971,S,M,dakota14@adventure-works.com,80000,3,3,Bachelors,Skilled Manual,1,3,4402 Baker Drive,,849-555-0117,9/25/2013,10+ Miles
20300,68,Xavier,Garcia,12/21/1973,S,M,xavier14@adventure-works.com,90000,4,4,Partial College,Skilled Manual,0,2,5313 Haynes Court,,374-555-0113,9/25/2013,1-2 Miles
20632,69,Marcus,Stewart,8/2/1975,S,M,marcus96@adventure-works.com,80000,4,3,Partial College,Professional,1,1,4900 La Salle St.,,233-555-0162,9/25/2013,2-5 Miles
18116,54,Thomas,Li,1/9/1958,M,M,thomas29@adventure-works.com,70000,2,1,Partial High School,Skilled Manual,1,3,8389 Richard Ave.,,427-555-0142,10/12/2013,2-5 Miles
20479,66,Andrew,Jackson,5/17/1975,M,M,andrew21@adventure-works.com,80000,4,3,Bachelors,Management,1,0,9476 Hill Top Rd.,,156-555-0149,10/12/2013,2-5 Miles
17411,71,Jennifer,Brooks,5/14/1974,M,F,jennifer72@adventure-works.com,80000,4,3,Partial College,Professional,1,2,8370 Merced Circle,,170-555-0112,8/20/2013,2-5 Miles
13710,59,Destiny,Harris,1/11/1972,S,F,destiny13@adventure-works.com,60000,0,0,Graduate Degree,Skilled Manual,1,0,3142 Broadway St.,,923-555-0137,10/30/2013,1-2 Miles
21461,60,Elizabeth,Simmons,11/30/1950,M,F,elizabeth44@adventure-works.com,70000,5,0,Bachelors,Management,1,2,4947 Noah Court,,163-555-0162,10/30/2013,10+ Miles
20508,66,Logan,Robinson,4/6/1951,S,M,logan70@adventure-works.com,70000,5,0,Bachelors,Management,1,2,417 Mt. Alpine Pl.,,670-555-0121,12/31/2013,10+ Miles
13101,52,Alex,Sanchez,4/6/1963,S,M,alex21@adventure-works.com,90000,2,0,Partial College,Professional,1,1,3164 San Simeon Dr.,,793-555-0179,4/3/2013,2-5 Miles
15876,53,Eduardo,Turner,4/17/1950,M,M,eduardo38@adventure-works.com,70000,5,0,Bachelors,Management,1,2,5345 Willow Avenue,,500-555-0170,7/10/2013,1-2 Miles
21447,60,Anthony,Harris,8/25/1948,M,M,anthony21@adventure-works.com,70000,5,0,Bachelors,Management,1,2,2226 Wilson Lane,,651-555-0159,7/10/2013,10+ Miles
25177,49,Alberto,Gomez,3/12/1978,M,M,alberto2@adventure-works.com,70000,5,4,Partial College,Professional,1,3,4823 Park Blvd.,,837-555-0140,1/25/2014,5-10 Miles
20280,53,Joshua,Harris,3/6/1985,S,M,joshua15@adventure-works.com,30000,0,0,Partial High School,Clerical,0,2,2040 Encino Drive,,820-555-0140,3/16/2013,5-10 Miles
18919,59,Eduardo,Hernandez,5/17/1979,S,M,eduardo26@adventure-works.com,60000,0,0,Partial College,Skilled Manual,0,2,5778 Mt Tri-state Court,,961-555-0194,3/14/2013,5-10 Miles
22095,69,Brandon,Perry,4/13/1961,S,M,brandon5@adventure-works.com,90000,2,1,High School,Professional,1,1,384 Dayton Court,,758-555-0120,11/10/2013,10+ Miles
23716,60,Kyle,Wright,2/8/1953,M,M,kyle47@adventure-works.com,70000,2,1,Partial College,Professional,1,1,9161 Medina Dr.,,344-555-0147,4/16/2013,10+ Miles
21471,51,Marcus,Carter,10/28/1952,M,M,marcus38@adventure-works.com,70000,2,1,Partial College,Professional,1,1,8645 Michigan Blvd,,334-555-0110,4/4/2013,10+ Miles
16643,60,Fernando,Wilson,1/16/1947,S,M,fernando7@adventure-works.com,170000,1,2,Graduate Degree,Management,0,4,6104 Santa Maria Ct.,,714-555-0112,4/6/2013,0-1 Miles
20106,53,Amber,Hall,3/21/1963,M,F,amber22@adventure-works.com,30000,2,0,High School,Skilled Manual,0,2,9355 Armstrong Rd.,,840-555-0170,4/30/2013,0-1 Miles
22715,66,Marcus,Watson,5/18/1971,M,M,marcus74@adventure-works.com,90000,4,4,Partial College,Professional,1,3,6542 Greenwood Pl.,,137-555-0164,5/16/2013,0-1 Miles
20771,50,Madeline,Edwards,6/13/1964,M,F,madeline1@adventure-works.com,80000,4,0,Graduate Degree,Skilled Manual,1,0,9062 Melrose Place,,578-555-0134,11/8/2013,1-2 Miles
21295,54,Benjamin,Thomas,12/17/1972,M,M,benjamin45@adventure-works.com,70000,5,4,Partial College,Professional,1,3,6101 Mike Yorba Way,,445-555-0142,11/8/2013,5-10 Miles
15362,63,Jennifer,Adams,12/2/1976,M,F,jennifer18@adventure-works.com,90000,4,4,Partial College,Professional,1,3,7700 Meaham Drive,,124-555-0126,6/17/2013,2-5 Miles
25173,54,Melissa,Stewart,11/2/1967,M,F,melissa44@adventure-works.com,80000,5,4,Partial College,Professional,1,2,8679 Mt. Tooth Place,,445-555-0114,6/18/2013,5-10 Miles
16083,43,Mindy,Raje,12/30/1972,M,F,mindy18@adventure-works.com,40000,5,5,High School,Skilled Manual,1,1,6191 Story Lane,,403-555-0147,6/18/2013,0-1 Miles
18788,54,Madison,Thompson,8/30/1973,S,F,madison16@adventure-works.com,90000,4,4,Bachelors,Management,1,1,5967 Greystone Dr.,,697-555-0160,11/21/2013,1-2 Miles
15906,66,Kaitlyn,Lewis,9/2/1956,S,F,kaitlyn44@adventure-works.com,70000,2,1,High School,Professional,1,2,3192 Shore Rd.,,982-555-0123,7/11/2013,10+ Miles
13878,59,Sebastian,Gray,1/1/1974,M,M,sebastian7@adventure-works.com,60000,2,2,Bachelors,Skilled Manual,1,0,4493 N. Broadway,,822-555-0190,12/15/2013,2-5 Miles
19827,53,Justin,Smith,3/8/1975,M,M,justin32@adventure-works.com,80000,4,3,Bachelors,Management,1,0,623 Davis Ave.,,617-555-0179,8/2/2013,0-1 Miles
15543,59,Emma,Flores,9/23/1967,S,F,emma58@adventure-works.com,70000,1,0,Bachelors,Professional,1,1,6235 Bayview Cr,,239-555-0133,4/15/2013,2-5 Miles
18345,53,Samantha,Bryant,3/18/1981,M,F,samantha40@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,5065 Fairfield Ave,,161-555-0187,10/27/2013,5-10 Miles
15494,69,Anna,Ross,5/14/1974,S,F,anna28@adventure-works.com,70000,2,2,Bachelors,Skilled Manual,0,1,2775 Heather Leaf Ln.,,742-555-0145,2/26/2013,0-1 Miles
18922,53,Madeline,Gonzalez,3/5/1979,S,F,madeline8@adventure-works.com,70000,0,0,Partial College,Professional,0,2,3091 Hickory Drive,,721-555-0130,11/28/2013,5-10 Miles
22080,66,Caitlin,Sanchez,11/30/1972,M,F,caitlin21@adventure-works.com,70000,5,4,Partial College,Professional,1,3,3356 Northstar Drive,,629-555-0115,11/28/2013,1-2 Miles
12783,49,Jerome,Gutierrez,10/6/1961,M,M,jerome9@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,6797 Smiling Tree Court,,781-555-0154,7/29/2013,0-1 Miles
26076,51,Kelly,Ross,5/12/1968,M,F,kelly8@adventure-works.com,80000,5,4,Partial College,Professional,1,2,7114 South Royal Links,,110-555-0119,6/21/2013,5-10 Miles
19828,62,Madison,Wilson,7/5/1969,M,F,madison7@adventure-works.com,80000,4,3,Bachelors,Management,1,0,3017 Buskirk Ave.,,793-555-0191,8/19/2013,2-5 Miles
18524,60,Edward,Alexander,3/22/1975,M,M,edward67@adventure-works.com,80000,4,3,Bachelors,Management,1,0,9755 Glen Road,,139-555-0181,8/19/2013,0-1 Miles
18674,70,Isabelle,Bennett,3/16/1969,S,F,isabelle1@adventure-works.com,80000,4,0,Graduate Degree,Skilled Manual,0,0,6907 Lagoon Court,,152-555-0140,5/27/2013,0-1 Miles
18077,49,Philip,Ruiz,8/11/1958,M,M,philip1@adventure-works.com,70000,2,1,Partial College,Professional,1,1,786 Rachele Road,,655-555-0149,5/30/2013,10+ Miles
16840,49,Xavier,Torres,9/11/1969,M,M,xavier70@adventure-works.com,80000,4,3,Bachelors,Management,1,0,8802 Valley Manor,,110-555-0149,5/24/2013,2-5 Miles
21904,52,Chase,Sandberg,2/4/1967,M,M,chase4@adventure-works.com,70000,4,3,Partial College,Professional,1,0,4144 Mary Dr.,,780-555-0190,9/6/2013,5-10 Miles
18950,54,Lauren,Alexander,10/22/1970,S,F,lauren65@adventure-works.com,90000,4,4,Partial College,Professional,1,3,5629 San Francisco,,345-555-0173,11/6/2013,2-5 Miles
16666,57,Taylor,Torres,10/7/1978,S,F,taylor16@adventure-works.com,80000,0,0,Bachelors,Management,0,1,8932 Condor Place,,634-555-0146,2/7/2013,2-5 Miles
22107,59,Michael,Jones,9/30/1965,S,M,michael35@adventure-works.com,70000,2,0,Partial High School,Skilled Manual,0,2,608 Lincoln Dr.,,210-555-0110,6/12/2013,1-2 Miles
18390,49,Blake,Thompson,3/31/1973,M,M,blake15@adventure-works.com,80000,5,4,Partial College,Professional,1,2,9027 Alan Dr,,385-555-0120,6/6/2013,0-1 Miles
17036,49,Savannah,Perez,7/16/1970,M,F,savannah34@adventure-works.com,70000,5,5,Graduate Degree,Professional,0,3,445 Bishop Drive,,554-555-0191,2/20/2013,10+ Miles
16910,49,Ryan,Diaz,12/11/1944,M,M,ryan25@adventure-works.com,120000,2,4,Graduate Degree,Management,1,3,6058 Foothill Way,,332-555-0195,2/13/2013,5-10 Miles
18755,50,Christopher,Lewis,2/21/1982,S,M,christopher21@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,7513 Royal Links Ct.,,410-555-0143,3/26/2013,5-10 Miles
20299,54,Megan,Cook,5/6/1974,M,F,megan32@adventure-works.com,90000,4,4,Bachelors,Management,1,1,8370 Acardia Pl.,,831-555-0177,4/13/2013,1-2 Miles
16241,68,Isabel,Butler,4/3/1975,S,F,isabel13@adventure-works.com,80000,4,0,Graduate Degree,Skilled Manual,1,0,804 Skycrest Drive,#19,252-555-0172,4/26/2013,0-1 Miles
28292,55,Alexandra,Smith,5/3/1971,S,F,alexandra92@adventure-works.com,70000,3,0,Partial High School,Skilled Manual,1,2,2926 Woodside Court,,267-555-0176,4/29/2013,5-10 Miles
16902,43,Shawn,She,4/5/1944,S,M,shawn2@adventure-works.com,90000,5,0,Bachelors,Management,1,2,330 Camino Verde,,118-555-0190,5/23/2013,5-10 Miles
18600,51,Ashley,Gonzales,11/10/1975,M,F,ashley44@adventure-works.com,60000,4,4,Bachelors,Skilled Manual,1,2,4348 Via Romero,,314-555-0183,5/31/2013,2-5 Miles
19150,54,Maria,Bailey,2/13/1986,M,F,maria9@adventure-works.com,60000,4,4,Bachelors,Skilled Manual,1,2,8381 Lake Place,,202-555-0115,9/24/2013,2-5 Miles
17126,64,Natalie,Perry,4/7/1950,S,F,natalie30@adventure-works.com,70000,4,0,Bachelors,Management,0,2,9746 Valley Blvd.,,903-555-0191,8/14/2013,1-2 Miles
18065,50,Julia,Brown,10/15/1950,S,F,julia26@adventure-works.com,70000,5,0,Bachelors,Management,1,2,9555 Whyte Park Ave.,,191-555-0143,9/4/2013,2-5 Miles
13241,69,Natalie,Ward,1/1/1961,M,F,natalie15@adventure-works.com,40000,2,1,Partial High School,Skilled Manual,1,2,3800 Breck Court,# 60,392-555-0168,9/4/2013,10+ Miles
21702,64,Paige,Gonzales,8/5/1960,M,F,paige16@adventure-works.com,30000,2,0,High School,Clerical,0,2,9513 Roslyn Drive,,190-555-0117,3/12/2013,0-1 Miles
13711,62,Thomas,Mitchell,1/29/1972,S,M,thomas48@adventure-works.com,60000,0,0,Graduate Degree,Skilled Manual,0,0,378 Canyon Road,,948-555-0140,11/16/2013,1-2 Miles
19847,49,Brendan,Anand,8/25/1948,S,M,brendan20@adventure-works.com,70000,5,0,Bachelors,Management,1,2,769 Algiers Drive,,744-555-0142,11/16/2013,10+ Miles
21431,49,Preston,Kapoor,4/15/1976,S,M,preston1@adventure-works.com,80000,0,0,Bachelors,Management,0,1,3788 Gordon Ct.,,298-555-0129,12/26/2013,2-5 Miles
17625,69,Mason,Allen,12/10/1968,M,M,mason38@adventure-works.com,70000,0,0,Bachelors,Professional,0,1,3008 Brookdale Dr.,,504-555-0144,9/27/2013,0-1 Miles
12449,60,Dylan,Brown,9/6/1963,S,M,dylan39@adventure-works.com,60000,4,0,Graduate Degree,Skilled Manual,1,0,549 Via Appia,,480-555-0194,6/10/2013,1-2 Miles
20694,54,Daniel,Anderson,10/10/1969,M,M,daniel7@adventure-works.com,60000,4,4,Bachelors,Skilled Manual,1,2,3330 Hawes Street,,984-555-0147,3/1/2013,2-5 Miles
19705,66,Anna,Hughes,8/29/1960,S,F,anna36@adventure-works.com,70000,4,3,High School,Professional,1,0,7902 Crescent Avenue,,747-555-0119,11/5/2013,5-10 Miles
20375,71,Olivia,Perry,9/14/1958,S,F,olivia53@adventure-works.com,70000,3,0,Graduate Degree,Management,1,2,3369 Houston Ct.,,727-555-0182,4/9/2012,5-10 Miles
19232,43,Candice,Chow,11/9/1970,S,F,candice10@adventure-works.com,60000,4,0,Graduate Degree,Skilled Manual,1,0,1133 Leisure Lane,,427-555-0160,5/28/2013,1-2 Miles
16841,71,James,Turner,5/16/1970,M,M,james54@adventure-works.com,80000,4,3,Partial College,Professional,1,1,7848 York Dr.,,602-555-0192,2/25/2013,2-5 Miles
19553,49,Karen,Wang,4/3/1964,M,F,karen11@adventure-works.com,70000,5,4,Graduate Degree,Professional,1,2,2407 Erie Dr.,,308-555-0116,6/14/2013,2-5 Miles
18821,55,Juan,Morgan,6/14/1968,S,M,juan23@adventure-works.com,80000,5,4,Partial College,Professional,1,2,4032 Woodruff Ln.,,848-555-0112,6/14/2013,5-10 Miles
16380,64,Mariah,Torres,4/19/1975,S,F,mariah28@adventure-works.com,80000,4,0,Graduate Degree,Skilled Manual,1,0,1483 Browse Street,,726-555-0143,7/25/2013,1-2 Miles
19662,59,Lauren,Powell,5/17/1979,M,F,lauren56@adventure-works.com,90000,4,4,Bachelors,Management,1,1,1143 Julpum Loop,,610-555-0134,7/25/2013,1-2 Miles
17867,66,Stephanie,Sanchez,1/2/1978,S,F,stephanie4@adventure-works.com,50000,0,0,Partial College,Skilled Manual,0,1,9111 Almondwood Drive,,934-555-0160,9/11/2013,0-1 Miles
20021,50,Alexander,Jones,6/24/1976,M,M,alexander5@adventure-works.com,80000,4,4,Bachelors,Skilled Manual,1,0,5805 Nob Hill Drive,,172-555-0116,12/19/2013,2-5 Miles
20096,64,Jonathan,Lal,10/31/1960,M,M,jonathan27@adventure-works.com,30000,2,0,High School,Skilled Manual,0,2,6180 Ryan Court,,726-555-0190,7/20/2013,0-1 Miles
19015,59,Thomas,Griffin,2/7/1962,M,M,thomas23@adventure-works.com,60000,2,1,High School,Professional,1,2,1889 String Drive,,813-555-0168,3/18/2013,10+ Miles
18389,49,Marcus,Gray,8/23/1967,S,M,marcus81@adventure-works.com,80000,5,4,Partial College,Professional,0,2,7610 Northridge Ct.,,465-555-0183,10/10/2013,0-1 Miles
26069,52,Jessica,Foster,3/15/1973,M,F,jessica40@adventure-works.com,70000,4,3,Partial College,Professional,1,0,428 Delaware Court,,513-555-0119,3/5/2013,0-1 Miles
13440,69,Sydney,Miller,2/14/1973,S,F,sydney70@adventure-works.com,80000,5,4,Partial College,Professional,1,3,7474 High St.,,134-555-0132,5/12/2013,5-10 Miles
20478,58,Jonathan,Moore,10/31/1975,M,M,jonathan58@adventure-works.com,80000,4,3,Bachelors,Management,0,0,4015 Colton Ln.,,449-555-0139,5/12/2013,0-1 Miles
14041,70,Danielle,Bell,3/30/1968,S,F,danielle16@adventure-works.com,80000,2,0,Partial High School,Skilled Manual,1,2,8092 West Las Vegas,,390-555-0199,5/4/2013,5-10 Miles
22265,63,Jeremiah,Sanchez,5/13/1972,M,M,jeremiah45@adventure-works.com,70000,0,0,Graduate Degree,Professional,0,0,2407 Banyan Way,,426-555-0142,3/10/2013,0-1 Miles
22771,69,Mason,King,5/26/1956,M,M,mason40@adventure-works.com,40000,2,1,Partial High School,Skilled Manual,0,2,3220 Liscome Way,,337-555-0159,1/8/2014,2-5 Miles
12081,59,Kaitlyn,Perez,6/1/1957,S,F,kaitlyn10@adventure-works.com,60000,5,0,Bachelors,Management,1,3,8089 Mariposa Ct.,,154-555-0159,5/8/2013,10+ Miles
16110,69,Brandon,Long,12/29/1969,M,M,brandon7@adventure-works.com,60000,4,2,Bachelors,Skilled Manual,1,2,5338 Moccasin Ct,,407-555-0119,10/24/2013,0-1 Miles
18081,60,Amanda,Parker,11/21/1953,M,F,amanda51@adventure-works.com,40000,2,1,High School,Professional,1,2,1130 Fillet Ave.,,978-555-0167,7/12/2013,2-5 Miles
21618,54,Elijah,Carter,8/16/1977,M,M,elijah38@adventure-works.com,70000,4,0,Graduate Degree,Professional,1,0,6262 Pine Tree Dr.,,861-555-0126,11/7/2012,2-5 Miles
21266,54,Taylor,Washington,8/18/1983,S,F,taylor38@adventure-works.com,80000,0,0,Bachelors,Management,1,1,2679 Eagle Peak,#7,170-555-0113,8/5/2012,1-2 Miles
18871,43,Ruben,Rubio,1/11/1943,M,M,ruben0@adventure-works.com,60000,3,0,Graduate Degree,Management,1,2,5979 La Corte Bonita,,652-555-0151,2/4/2013,10+ Miles
22154,77,Yolanda,Yuan,7/24/1982,S,F,yolanda6@adventure-works.com,40000,0,0,Partial High School,Clerical,1,2,5786 St. George Drive,,896-555-0142,2/4/2013,5-10 Miles
22882,60,Charles,Jones,9/1/1972,S,M,charles6@adventure-works.com,50000,0,0,Partial College,Skilled Manual,0,1,4814 Ward Street,,267-555-0115,8/26/2013,0-1 Miles
16243,57,Maria,James,12/23/1963,S,F,maria18@adventure-works.com,80000,4,0,Graduate Degree,Skilled Manual,1,0,258 Bluejay Dr.,Unit A,774-555-0124,2/27/2013,1-2 Miles
18811,59,Samuel,Perry,12/24/1968,M,M,samuel6@adventure-works.com,80000,4,3,Partial College,Professional,1,2,2192 Pacifica Ave,,240-555-0173,2/22/2013,2-5 Miles
21777,66,Emily,Gonzales,12/19/1952,M,F,emily42@adventure-works.com,70000,2,1,Partial College,Professional,1,1,4471 Ryan Court,,860-555-0178,11/24/2013,2-5 Miles
22363,50,Faith,Diaz,4/17/1969,S,F,faith21@adventure-works.com,80000,5,0,Graduate Degree,Skilled Manual,1,0,8831 Lemonwood Drive,,887-555-0115,6/26/2013,1-2 Miles
15395,69,Joseph,Clark,4/16/1966,S,M,joseph26@adventure-works.com,80000,5,4,Partial College,Professional,1,3,9608 Grammercy Lane,,656-555-0119,6/26/2013,5-10 Miles
16846,52,James,Phillips,11/5/1968,S,M,james55@adventure-works.com,80000,4,3,Partial College,Professional,1,2,8732 Carob Way,,200-555-0199,2/21/2013,2-5 Miles
18685,55,Sean,Rogers,11/24/1976,M,M,sean27@adventure-works.com,60000,1,0,Graduate Degree,Skilled Manual,0,0,8524 Parkside Dr.,,277-555-0113,7/20/2013,0-1 Miles
19826,41,Clarence,Zhao,8/2/1975,S,M,clarence6@adventure-works.com,80000,4,3,Bachelors,Management,1,0,4900 La Salle St.,,968-555-0116,2/11/2013,2-5 Miles
18411,70,Jack,Powell,1/17/1961,M,M,jack9@adventure-works.com,60000,2,0,High School,Professional,0,2,879 South Royal Links,,659-555-0151,6/19/2013,5-10 Miles
14916,638,Paige,Washington,9/13/1969,S,F,paige12@adventure-works.com,80000,4,0,Graduate Degree,Skilled Manual,1,0,623 Lakespring Place,,756-555-0186,2/12/2013,0-1 Miles
13153,612,Jack,Hill,4/16/1985,S,M,jack49@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,3280 Harmony Way,,705-555-0139,2/12/2013,5-10 Miles
13462,609,Jay,Sara,11/7/1947,S,M,jay17@adventure-works.com,50000,2,0,Graduate Degree,Management,1,2,3296 Sinaloa,,459-555-0199,4/18/2012,5-10 Miles
12180,536,Holly,Mehta,3/17/1942,S,F,holly13@adventure-works.com,50000,2,0,Graduate Degree,Management,1,2,1565 W. Lake Dr.,,123-555-0127,12/10/2011,1-2 Miles
11265,623,Elizabeth,Jones,1/10/1970,M,F,elizabeth7@adventure-works.com,90000,5,5,Partial College,Professional,1,3,2253 Firestone Dr.,,941-555-0110,1/3/2013,0-1 Miles
18849,632,Faith,Flores,12/13/1965,S,F,faith11@adventure-works.com,100000,3,2,Partial College,Professional,1,4,5840 Hillview Ct,,750-555-0154,12/3/2013,5-10 Miles
14245,553,Ana,Russell,5/1/1948,M,F,ana18@adventure-works.com,90000,5,0,Bachelors,Management,1,2,244 Donegal Court,,607-555-0118,1/30/2013,5-10 Miles
12907,623,Julia,Bryant,5/22/1977,M,F,julia84@adventure-works.com,60000,1,0,Graduate Degree,Professional,1,0,8895 Margo Dr.,,345-555-0135,3/19/2013,0-1 Miles
13989,612,Chloe,Bradley,7/17/1983,S,F,chloe69@adventure-works.com,40000,0,0,Partial College,Skilled Manual,1,1,1720 Medburn St,,651-555-0113,3/19/2013,5-10 Miles
12938,641,Edward,Parker,8/8/1970,S,M,edward19@adventure-works.com,40000,0,0,Bachelors,Professional,0,1,2693 Dance Court,,174-555-0127,2/19/2013,0-1 Miles
14076,536,Justin,Ross,8/26/1981,M,M,justin0@adventure-works.com,30000,0,0,High School,Skilled Manual,1,2,6912 Hamilton Avenue,,605-555-0145,5/3/2013,5-10 Miles
12937,637,Megan,Wilson,1/1/1976,S,F,megan10@adventure-works.com,40000,0,0,Bachelors,Professional,0,1,9444 Camelback Ct.,,773-555-0164,8/4/2013,0-1 Miles
13763,648,Stephanie,Richardson,4/9/1965,S,F,stephanie15@adventure-works.com,60000,4,0,Graduate Degree,Skilled Manual,1,0,1242 Frame Lane,,578-555-0111,9/10/2013,1-2 Miles
15819,633,Savannah,Cox,3/15/1986,S,F,savannah9@adventure-works.com,30000,0,0,High School,Skilled Manual,1,2,8286 All Ways Drive,,844-555-0119,9/10/2013,5-10 Miles
14430,637,Sydney,Jones,1/3/1963,M,F,sydney67@adventure-works.com,90000,2,1,Partial College,Professional,1,0,1787 Acardia Pl.,,174-555-0143,10/2/2013,5-10 Miles
16002,552,Paige,Hayes,8/10/1942,M,F,paige22@adventure-works.com,110000,2,3,Graduate Degree,Management,1,4,3613 Eastgate Lane,,516-555-0155,3/3/2013,5-10 Miles
